Name,University/Organization,Type of Chair,Conference,Year
Yung Yi,KAIST,TPC Chair,MobiHoc,2019
Alhussein Abouzeid,Rensselaer Polytechnic Institute,TPC Chair,MobiHoc,2019
Armand Makowski,University of Maryland,TPC Chair,MobiHoc,2019
Atilla Eryilmaz,Ohio State University,TPC Chair,MobiHoc,2019
Bhaskar Krishnamachari,University of Southern California,TPC Chair,MobiHoc,2019
Bin Li,University of Rhode Island,TPC Chair,MobiHoc,2019
Bo Ji,Temple University,TPC Chair,MobiHoc,2019
Carla-Fabiana Chiasserini,Politecnico di Torino,TPC Chair,MobiHoc,2019
Carlee Joe-Wong,Carnegie Mellon University,TPC Chair,MobiHoc,2019
Changhee Joo,UNIST,TPC Chair,MobiHoc,2019
Chee Wei Tan,HongKong City University,TPC Chair,MobiHoc,2019
Chul-Ho Lee,Florida Institute of Technology,TPC Chair,MobiHoc,2019
David Starobinski,Boston University,TPC Chair,MobiHoc,2019
David Malone,Maynooth University,TPC Chair,MobiHoc,2019
Dongning Guo,Northwestern University,TPC Chair,MobiHoc,2019
Edmund Yeh,Northeastern University,TPC Chair,MobiHoc,2019
Emilio Leonardi,Politecnico di Torino,TPC Chair,MobiHoc,2019
Eylem Ekici,Ohio State University,TPC Chair,MobiHoc,2019
Eytan Modiano,Massachusetts Institute of Technology,TPC Chair,MobiHoc,2019
Fan Wu,Shanghai Jiao Tong University,TPC Chair,MobiHoc,2019
Florin Ciucu,University of Warwick,TPC Chair,MobiHoc,2019
Gaurav Kasbekar,Indian Institute of Technology Bombay,TPC Chair,MobiHoc,2019
Gauri Joshi,Carnegie Mellon University,TPC Chair,MobiHoc,2019
Guoliang Xue,Arizona State University,TPC Chair,MobiHoc,2019
Gustavo de Veciana,University of Texas Austin,TPC Chair,MobiHoc,2019
Hamidreza Tavafoghi,University of California Berkeley,TPC Chair,MobiHoc,2019
Hongbo Jiang,Hunan University,TPC Chair,MobiHoc,2019
I-Hong Hou,Texas A&M University,TPC Chair,MobiHoc,2019
Iordanis Koutsopoulos,Athens University of Economics and Business,TPC Chair,MobiHoc,2019
James Cruise,Heriot-Watt University,TPC Chair,MobiHoc,2019
Javad Ghaderi,Columbia University,TPC Chair,MobiHoc,2019
Jayakrishnan Nair,Indian Institute of Technology Bombay,TPC Chair,MobiHoc,2019
Jeong-hoon Mo,Yonsei University,TPC Chair,MobiHoc,2019
Jia Liu,Iowa State University,TPC Chair,MobiHoc,2019
Jianwei Huang,Chinese University of Hong Kong,TPC Chair,MobiHoc,2019
Jie Gao,Stony Brook University,TPC Chair,MobiHoc,2019
John Lui,Chinese University of Hong Kong,TPC Chair,MobiHoc,2019
Joongheon Kim,Chung-Ang University,TPC Chair,MobiHoc,2019
Jorg Liebeherr,University of Toronto,TPC Chair,MobiHoc,2019
Junshan Zhang,Arizona State University,TPC Chair,MobiHoc,2019
Konstantinos Psounis,University of Southern California,TPC Chair,MobiHoc,2019
Koushik Kar,Rensselaer Polytechnic Institute,TPC Chair,MobiHoc,2019
Kyunghan Lee,UNIST,TPC Chair,MobiHoc,2019
Leandros Tassiulas,Yale University,TPC Chair,MobiHoc,2019
Lei Yang,University of Nevada,TPC Chair,MobiHoc,2019
Lei Ying,Arizona State University,TPC Chair,MobiHoc,2019
Lingjie Duan,Singapore University of Technology and Design,TPC Chair,MobiHoc,2019
Longbo Huang,Tsinghua University,TPC Chair,MobiHoc,2019
Lu Su,State University of New York at Buffalo,TPC Chair,MobiHoc,2019
Luo Yi Fu,Shanghai Jiao Tong University,TPC Chair,MobiHoc,2019
Magnús Halldórsson,Reykjavik University,TPC Chair,MobiHoc,2019
Maria Gorlatova,Duke University,TPC Chair,MobiHoc,2019
Minghua Chen,Chinese University of Hong Kong,TPC Chair,MobiHoc,2019
Michael Neely,University of Southern California,TPC Chair,MobiHoc,2019
Ness Shroff,Ohio State University,TPC Chair,MobiHoc,2019
Parimal Parag,Indian Institute of Science,TPC Chair,MobiHoc,2019
Parinaz Naghizadeh,Purdue University,TPC Chair,MobiHoc,2019
Patrick Maille,IMT,TPC Chair,MobiHoc,2019
Peng-Jun Wan,Illinois Institute of Technology,TPC Chair,MobiHoc,2019
Peter Marbach,University of Toronto,TPC Chair,MobiHoc,2019
R. Srikant,University of Illinois Urbana Champaign,TPC Chair,MobiHoc,2019
Raghupathy Sivakumar,Georgia Institute of Technology,TPC Chair,MobiHoc,2019
Rahul Urgaonkar,Amazon,TPC Chair,MobiHoc,2019
Rahul Vaze,Tata Institute of Fundamental Research,TPC Chair,MobiHoc,2019
Rajeev Agrawal,Nokia,TPC Chair,MobiHoc,2019
Rajesh Sundaresan,Indian Institute of Science,TPC Chair,MobiHoc,2019
Ramesh Sitaraman,University of Massachusetts at Amherst,TPC Chair,MobiHoc,2019
Randall Berry,Northwestern University,TPC Chair,MobiHoc,2019
Reuven Cohen,Technion,TPC Chair,MobiHoc,2019
Richard Coombes,Supelec,TPC Chair,MobiHoc,2019
Richard La,University of Maryland at College Park,TPC Chair,MobiHoc,2019
Roch Guerin,Washington University in St. Louis,TPC Chair,MobiHoc,2019
Sanjay Shakkottai,University of Texas Austin,TPC Chair,MobiHoc,2019
Saswati Sarkar,University of Pennsylvania,TPC Chair,MobiHoc,2019
Sem Borst,USA and TU Eindhoven,TPC Chair,MobiHoc,2019
Seva Shneer,Heriot-Watt University,TPC Chair,MobiHoc,2019
Shaojie Tang,University of Texas Dallas,TPC Chair,MobiHoc,2019
Sharayu Moharir,Indian Institute of Technology Bombay,TPC Chair,MobiHoc,2019
Siva ja Maguluri,Georgia Institute of Technology,TPC Chair,MobiHoc,2019
Srinivas Shakkottai,Texas A&M University,TPC Chair,MobiHoc,2019
Stratis Ioannidis,Northeastern University,TPC Chair,MobiHoc,2019
Steven Low,California Institute of Technology,TPC Chair,MobiHoc,2019
Song Chong,Korea Advanced Institute of Science and Technology,TPC Chair,MobiHoc,2019
Soumya Sen,University of Minnesota,TPC Chair,MobiHoc,2019
Tara Javidi,University of California San Diego,TPC Chair,MobiHoc,2019
odoros Salonidis,IBM Research,TPC Chair,MobiHoc,2019
Tommaso Melodia,Northeastern University,TPC Chair,MobiHoc,2019
Tony Ephremides,University of Maryland,TPC Chair,MobiHoc,2019
Vaneet Aggarwal,Purdue University,TPC Chair,MobiHoc,2019
Venkatesh Ramaiyan,Indian Institute of Technology Madras,TPC Chair,MobiHoc,2019
Vivek Borkar,Mumbai,TPC Chair,MobiHoc,2019
Weina Wang,Carnegie Mellon University,TPC Chair,MobiHoc,2019
Wing Cheong Lau,Chinese University of Hong Kong,TPC Chair,MobiHoc,2019
Xiaojun Lin,Purdue University,TPC Chair,MobiHoc,2019
Xiaowen Gong,Auburn University,TPC Chair,MobiHoc,2019
Xinbing Wang,Shanghai Jiao Tong University,TPC Chair,MobiHoc,2019
Xiuzhen Cheng,George Washington University,TPC Chair,MobiHoc,2019
Yanchao Zhang,Arizona State University,TPC Chair,MobiHoc,2019
Yin Sun,Auburn University,TPC Chair,MobiHoc,2019
Zhi-Li Zhang,University of Minnesota,TPC Chair,MobiHoc,2019
Sherman Shen,University of Waterloo,Organizing Committee General Chair,MobiHoc,2015
Youxian Sun,Zhejiang University,Organizing Committee General Chair,MobiHoc,2015
Jiming Chen,Zhejiang University,Vice General Chair,MobiHoc,2015
Junshan Zhang,Arizona State University,Program Chair,MobiHoc,2015
Gil Zussman,Columbia University. USA,Program Chair,MobiHoc,2015
P. R. Kumar,Texas A&M University,Steering Committee,MobiHoc,2015
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2015
Jean-Pierre Hubaux,EPFL,Steering Committee,MobiHoc,2015
Joseph Macker,Naval Research Lab,Steering Committee,MobiHoc,2015
Sergio Palazzo,University of Catania,Steering Committee,MobiHoc,2015
Charles Perkins,WiChorus,Steering Committee,MobiHoc,2015
Martha Steenstrup,Stow Research L.L.C,Steering Committee,MobiHoc,2015
Randall Berry,Northwestern University,Workshop Co-Chair,MobiHoc,2015
Xiuzhen Cheng,George Washington University,Workshop Co-Chair,MobiHoc,2015
Nei Kato,Tohoku University,Panel Co-Chair,MobiHoc,2015
Zhisheng Niu,Tsinghua University,Panel Co-Chair,MobiHoc,2015
Peng Cheng,Zhejiang University,Local Arrangements Co-Chair,MobiHoc,2015
Guiyi Wei,Zhejiang Gongshang University,Local Arrangements Co-Chair,MobiHoc,2015
Minghui Shi,CIPO,EDAS Chair,MobiHoc,2015
Xinbing Wang,Shanghai Jiangtong University,Student Travel Grants Chair,MobiHoc,2015
Yingying Chen,Stevens Institute of Technology,Student Travel Grants Chair,MobiHoc,2015
Lei Yang,Arizona State University,Web Co-Chair,MobiHoc,2015
Donghoon Shin,Arizona State University,Web Co-Chair,MobiHoc,2015
Catherine Rosenberg,University of Waterloo,Poster Co-Chair,MobiHoc,2015
Xiaodong Lin,UOIT,Poster Co-Chair,MobiHoc,2015
Satyajayant Misra,New Mexico State University,Demo Co-Chair,MobiHoc,2015
Yu Cheng,IIT,Demo Co-Chair,MobiHoc,2015
Shibo He,Zhejiang University,Registration and Finance Chair,MobiHoc,2015
Guy Grebla,Columbia University,Publicity Co-Chair,MobiHoc,2015
Xianghui Cao,IIT,Publicity Co-Chair,MobiHoc,2015
Kai Xing,USTC,Publicity Co-Chair,MobiHoc,2015
Sangheon Pack,Korean University,Publication Co-Chair,MobiHoc,2015
Zhaoyang Zhang,Zhejiang University,Publication Co-Chair,MobiHoc,2015
Alhussein Abouzeid,Rensselaer Polytechnic Institute,Technical Program Committee,MobiHoc,2015
Vaneet Aggarwal,AT&T Labs - Research,Technical Program Committee,MobiHoc,2015
Matthew Andrews,Alcatel-Lucent,Technical Program Committee,MobiHoc,2015
Yigal Bejerano,Alcatel-Lucent,Technical Program Committee,MobiHoc,2015
Randall Berry,Northwestern University,Technical Program Committee,MobiHoc,2015
Sem Borst,USA and TU Eindhoven,Technical Program Committee,MobiHoc,2015
Zhipeng Cai,Georgia State University,Technical Program Committee,MobiHoc,2015
Jiming Chen,Zhejiang University,Technical Program Committee,MobiHoc,2015
Xu Chen,University of Goettingen,Technical Program Committee,MobiHoc,2015
Xiuzhen Cheng,George Washington Univ,Technical Program Committee,MobiHoc,2015
Carla-Fabiana Chiasserini,Politecnico di Torino,Technical Program Committee,MobiHoc,2015
Florin Ciucu,University of Warwick,Technical Program Committee,MobiHoc,2015
Reuven Cohen,Technion,Technical Program Committee,MobiHoc,2015
Anthony Ephremides,University of Maryland,Technical Program Committee,MobiHoc,2015
Atilla Eryilmaz,Ohio State University,Technical Program Committee,MobiHoc,2015
Do Young Eun,North Carolina State University,Technical Program Committee,MobiHoc,2015
Massimo Franceschetti,University of California at San Diego,Technical Program Committee,MobiHoc,2015
Jie Gao,Stony Brook University,Technical Program Committee,MobiHoc,2015
Javad Ghaderi,Columbia University,Technical Program Committee,MobiHoc,2015
Seth Gilbert,National University of Singapore,Technical Program Committee,MobiHoc,2015
Guy Grebla,Columbia University,Technical Program Committee,MobiHoc,2015
Omer Gurewitz,Ben Gurion University,Technical Program Committee,MobiHoc,2015
Magnús Halldórsson,Reykjavik University,Technical Program Committee,MobiHoc,2015
Stephen Hanly,Macquarie University,Technical Program Committee,MobiHoc,2015
David Hay,Hebrew University of Jerusalem,Technical Program Committee,MobiHoc,2015
I-Hong Hou,Texas A&M University,Technical Program Committee,MobiHoc,2015
Krishna Jagannathan,Indian Institute of Technology Madras,Technical Program Committee,MobiHoc,2015
Tara Javidi,San Diego,Technical Program Committee,MobiHoc,2015
Koushik Kar,Rensselaer Polytechnic Institute,Technical Program Committee,MobiHoc,2015
Fabian Kuhn,Albert-Ludwigs-Universität,Technical Program Committee,MobiHoc,2015
T.V. Lakshman,Alcatel-Lucent,Technical Program Committee,MobiHoc,2015
Emilio Leonardi,Politecnico di Torino,Technical Program Committee,MobiHoc,2015
Ilias Leontiadis,Telefonica I+D,Technical Program Committee,MobiHoc,2015
Xiaojun Lin,Purdue University,Technical Program Committee,MobiHoc,2015
Mingyan Liu,University of Michigan,Technical Program Committee,MobiHoc,2015
Wenjing Lou,Virginia Institute of Technology,Technical Program Committee,MobiHoc,2015
John Chi Shing Lui,Chinese University of Hong Kong,Technical Program Committee,MobiHoc,2015
Armand Makowski,University of Maryland,Technical Program Committee,MobiHoc,2015
Peter Marbach,University of Toronto,Technical Program Committee,MobiHoc,2015
Athina Markopoulou,Irvine,Technical Program Committee,MobiHoc,2015
Ravi Mazumdar,University of Waterloo,Technical Program Committee,MobiHoc,2015
Tommaso Melodia,Northeastern University,Technical Program Committee,MobiHoc,2015
Ruben Merz,Group Strategy & Innovation,Technical Program Committee,MobiHoc,2015
Vishal Misra,Columbia University,Technical Program Committee,MobiHoc,2015
Eytan Modiano,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2015
Aradhana Narula-Tam,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2015
Ariel Orda,Technion,Technical Program Committee,MobiHoc,2015
Panagiotis (Panos) Papadimitratos,KTH,Technical Program Committee,MobiHoc,2015
Chiara Petrioli,"University of Rome ""La Sapienza""",Technical Program Committee,MobiHoc,2015
Alexandre Proutiere,KTH,Technical Program Committee,MobiHoc,2015
Lili Qiu,University of Texas Austin,Technical Program Committee,MobiHoc,2015
Bozidar Radunovic,Microsoft Research,Technical Program Committee,MobiHoc,2015
Souvik Sen,HP Labs,Technical Program Committee,MobiHoc,2015
Srinivas Shakkottai,Texas A&M University,Technical Program Committee,MobiHoc,2015
Ness Shroff,Ohio State University,Technical Program Committee,MobiHoc,2015
Vijay Subramanian,University of Michigan,Technical Program Committee,MobiHoc,2015
Peter van de Ven,IBM Thomas J. Watson Research Center,Technical Program Committee,MobiHoc,2015
Peng-Jun Wan,Illinois Institute of Technology,Technical Program Committee,MobiHoc,2015
Xinbing Wang,Shanghai Jiaotong University,Technical Program Committee,MobiHoc,2015
Guoliang Xue,Arizona State University,Technical Program Committee,MobiHoc,2015
Roy Yates,Rutgers University,Technical Program Committee,MobiHoc,2015
Yung Yi,KAIST,Technical Program Committee,MobiHoc,2015
Lei Ying,Arizona State University,Technical Program Committee,MobiHoc,2015
Yanchao Zhang,Arizona State University,Technical Program Committee,MobiHoc,2015
Zhi-Li Zhang,University of Minnesota,Technical Program Committee,MobiHoc,2015
Charles E. Perkins,Nokia Research,Organizing Committee General Chair,MobiHoc,2000
C-K. Toh,Georgia Institute of Technology,Technical Program Co-Chair,MobiHoc,2000
Nitin Vaidya,Texas A&M University,Technical Program Co-Chair,MobiHoc,2000
Leonard Kleinrock,UCLA/Nomadix,Advisory Committee,MobiHoc,2000
Victor O.K. Li,USC/HKU,Advisory Committee,MobiHoc,2000
Katia Obraczka,USC/ISI,Local Arrangement Chair,MobiHoc,2000
Sung-Ju Lee,University of California Los Angeles,Publicity Chair,MobiHoc,2000
Elizabeth M. Royer,University of California Santa Barbara,Registration Chair,MobiHoc,2000
Stefano Basagni,University of Texas Dallas,Publication Co-Chair,MobiHoc,2000
Violet R. Syrotiuk,University of Texas Dallas,Publication Co-Chair,MobiHoc,2000
Bruce Worthman,IEEE,Treasurer,MobiHoc,2000
Andrew Campbell,Columbia University,Steering Committee,MobiHoc,2000
J.J. Garcia-Luna-Aceves,UCSC,Steering Committee,MobiHoc,2000
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2000
Joseph P. Macker,NRL,Steering Committee,MobiHoc,2000
Charles E. Perkins,Nokia Research,Steering Committee,MobiHoc,2000
Ram Ramanathan,BBN Technologies,Steering Committee,MobiHoc,2000
Martha Steenstrup,BBN Technologies,Steering Committee,MobiHoc,2000
C-K. Toh,Georgia Institute of Technology,Steering Committee,MobiHoc,2000
Nitin H. Vaidya,Texas A&M University,Steering Committee,MobiHoc,2000
Samir R. Das,University of Cincinnati,Steering Committee,MobiHoc,2000
Deborah Estrin,University of Southern California,Steering Committee,MobiHoc,2000
J.J. Garcia-Luna-Aceves,UCSC,Steering Committee,MobiHoc,2000
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2000
Zygmunt Haas,Cornell,Steering Committee,MobiHoc,2000
Parviz Kermani,IBM Research,Steering Committee,MobiHoc,2000
Katia Obraczka,USC/ISI,Steering Committee,MobiHoc,2000
Stephen Pink,University of Arizona,Steering Committee,MobiHoc,2000
Ram Ramanathan,BBN Technologies,Steering Committee,MobiHoc,2000
Adam Wolisz,TU Berlin,Steering Committee,MobiHoc,2000
Ian Akyildiz,Georgia Institute of Technology,Program Committee,MobiHoc,2003
Deepak Ayyagari,Sharp Labs,Program Committee,MobiHoc,2003
Elizabeth Belding-Royer,University of California,Program Committee,MobiHoc,2003
Ezio Biglieri,Politecnico di Torino,Program Committee,MobiHoc,2003
Andrew Campbell,Columbia University,Program Committee,MobiHoc,2003
Scott Corson,Flarion Technologies,Program Committee,MobiHoc,2003
Tamer Elbatt,HRL Laboratories,Program Committee,MobiHoc,2003
J.J. Garcia-Luna-Aceves,University of California,Program Committee,MobiHoc,2003
Zygmunt Haas,Cornell University,Program Committee,MobiHoc,2003
John Heidemann,USC/ISI,Program Committee,MobiHoc,2003
Jean-Pierre Hubaux,EPFL,Program Committee,MobiHoc,2003
David B. Johnson,Rice University,Program Committee,MobiHoc,2003
Ryuji Kohno,Yokohama National University,Program Committee,MobiHoc,2003
Srikanth Krishnamurthy,University of California Riverside,Program Committee,MobiHoc,2003
P. R. Kumar,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2003
Eytan Modiano,Massachusetts Institute of Technology,Program Committee,MobiHoc,2003
Gam Nguyen,NRL,Program Committee,MobiHoc,2003
Charles Perkins,Nokia,Program Committee,MobiHoc,2003
Adrian Perrig,Carnegie Mellon University,Program Committee,MobiHoc,2003
Chiara Petrioli,University of Rome,Program Committee,MobiHoc,2003
Cauligi Raghavendra,University of Southern California,Program Committee,MobiHoc,2003
Parmesh Ramanathan,University of Wisconsin Madison,Program Committee,MobiHoc,2003
Ramesh Rao,University of California San Diego,Program Committee,MobiHoc,2003
Chandrasekar Sankaran,Motorola,Program Committee,MobiHoc,2003
Curt Schurgers,University of California San Diego,Program Committee,MobiHoc,2003
Sergio Servetto,Cornell University,Program Committee,MobiHoc,2003
Martha Steenstrup,Stow Research,Program Committee,MobiHoc,2003
Leandros Tassiulas,University of ssaly,Program Committee,MobiHoc,2003
Lang Tong,Cornell University,Program Committee,MobiHoc,2003
Satish Tripathi,University of California Riverside,Program Committee,MobiHoc,2003
Nitin Vaidya,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2003
Jeff Wieselthier,NRL,Program Committee,MobiHoc,2003
Adam Wolisz,TU Berlin,Program Committee,MobiHoc,2003
Roy Yates,Rutgers University,Program Committee,MobiHoc,2003
Anthony Ephremides,University of Maryland College Park,Program Co-Chair,MobiHoc,2003
Mani Srivastava,University of California Los Angeles,Program Co-Chair,MobiHoc,2003
Magda El Zarki,University of California Irvine,Tutorial Co-Chair,MobiHoc,2003
Edward Knightly,Rice University,Tutorial Co-Chair,MobiHoc,2003
Songwu Lu,University of California Los Angeles,Poster Co-Chair,MobiHoc,2003
Jason Redi,BBN Technologies,Poster Co-Chair,MobiHoc,2003
Sung-Ju Lee,HP,Publicity Co-Chair,MobiHoc,2003
Michele Zorzi,Universita'di Ferrara,Publicity Co-Chair,MobiHoc,2003
Richard La,University of Maryland College Park,Local Arrangemenst Co-Chair,MobiHoc,2003
Sennur Ulukus,University of Maryland College Park,Local Arrangemenst Co-Chair,MobiHoc,2003
Violet Syrotiuk,Arizona State University,Finance Chair,MobiHoc,2003
David B. Johnson,Rice University,Publication Chair,MobiHoc,2003
Raghupathy Sivakumar,Georgia Institute of Technology,Registration Chair,MobiHoc,2003
Jie Wu,Temple University,Organizing Committee General Chair,MobiHoc,2014
Xiuzhen Cheng,George Washington University,Vice General Chair,MobiHoc,2014
Xiangyang Li,Illinois Institute of Technology,Program Co-Chair,MobiHoc,2014
Saswati Sarkar,University of Pennsylvania,Program Co-Chair,MobiHoc,2014
I-Hong Hou,Texas A&M University,Workshop Co-Chair,MobiHoc,2014
Srinivas Shakkottai,Texas A&M University,Workshop Co-Chair,MobiHoc,2014
Ness B. Shroff,Ohio State University,Panel Chair,MobiHoc,2014
Marco Gruteser,Rutgers University,Poster Chair,MobiHoc,2014
Mooi-Choo Chuah,Lehigh University,Demo Chair,MobiHoc,2014
Shaojie Tang,Temple University,Local Arrangements and EDAS Co-Chair,MobiHoc,2014
Yu Wang,University of North Carolina Charlotte,Local Arrangements and EDAS Co-Chair,MobiHoc,2014
Robert Kline,West Chester University,Webmaster,MobiHoc,2014
Yingying Chen,Stevens Institute of Technology,Publication Chair,MobiHoc,2014
Zhen Jiang,West Chester University,Registration Chair and Treasurer,MobiHoc,2014
Yunhao Liu,Tsinghua University,Publicity Chair,MobiHoc,2014
Venkatesha Prasad,TU Delft,Publicity Chair,MobiHoc,2014
Paolo Santi,CNR,Publicity Chair,MobiHoc,2014
Avinash Srinivasan,George Mason University,Publicity Chair,MobiHoc,2014
Feng Li,IUPUI,Student Travel Grants Chair,MobiHoc,2014
P. R. Kumar ,Texas A&M University,Steering Committee,MobiHoc,2014
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2014
Jean-Pierre Hubaux,EPFL,Steering Committee,MobiHoc,2014
Joseph Macker,Naval Research Lab,Steering Committee,MobiHoc,2014
Sergio Palazzo,University of Catania,Steering Committee,MobiHoc,2014
Charles Perkins,WiChorus,Steering Committee,MobiHoc,2014
Martha Steenstrup,Stow Research L.L.C,Steering Committee,MobiHoc,2014
Sem Borst,Alcatel-Lucent,Steering Committee,MobiHoc,2014
Gruia Calinescu,Illinois Institute of Technology,Steering Committee,MobiHoc,2014
Jiming Chen,Zhejiang University,Steering Committee,MobiHoc,2014
Yingying Chen,Stevens Institute of Technology,Steering Committee,MobiHoc,2014
Carla-Fabiana Chiasserini,Politecnico di Torino,Steering Committee,MobiHoc,2014
Florin Ciucu,University of Warwick,Steering Committee,MobiHoc,2014
Do Young Eun,North Carolina State University,Steering Committee,MobiHoc,2014
Jie Gao,Stony Brook University,Steering Committee,MobiHoc,2014
Zihui Ge,AT&T Labs - Research,Steering Committee,MobiHoc,2014
Mario Gerla,University of California at Los Angeles,Steering Committee,MobiHoc,2014
Marco Gruteser,WINLAB / Rutgers University,Steering Committee,MobiHoc,2014
I-Hong Hou,Texas A&M University,Steering Committee,MobiHoc,2014
Wenjun Hu,Microsoft Research Asia,Steering Committee,MobiHoc,2014
Yih-Chun Hu,University of Illinois Urbana Champaign,Steering Committee,MobiHoc,2014
Jianwei Huang,Chinese University of Hong Kong,Steering Committee,MobiHoc,2014
Bo Ji,AT&T Bell Labs,Steering Committee,MobiHoc,2014
Koushik Kar,Rensselaer Polytechnic Institute,Steering Committee,MobiHoc,2014
Sneha Kasera,University of Utah,Steering Committee,MobiHoc,2014
Vikas Kawadia,BBN Technologies,Steering Committee,MobiHoc,2014
Li (Erran) Li,Bell Labs,Steering Committee,MobiHoc,2014
Mo Li,Nanyang Technological University,Steering Committee,MobiHoc,2014
Xiang-Yang Li,Illinois Institute of Technology,Steering Committee,MobiHoc,2014
Xiaojun Lin,Purdue University,Steering Committee,MobiHoc,2014
Alex Liu,Michigan State University,Steering Committee,MobiHoc,2014
Mingyan Liu,University of Michigan,Steering Committee,MobiHoc,2014
Songwu Lu,University of California at Los Angeles,Steering Committee,MobiHoc,2014
Jun Luo,Nanyang Technological University,Steering Committee,MobiHoc,2014
Eytan Modiano,Massachusetts Institute of Technology,Steering Committee,MobiHoc,2014
Jayakrishnan Nair,California Institute of Technology,Steering Committee,MobiHoc,2014
Vishnu Navda,Microsoft Research,Steering Committee,MobiHoc,2014
Panagiotis (Panos) Papadimitratos,KTH,Steering Committee,MobiHoc,2014
Alexandre Proutiere,Microsoft Research,Steering Committee,MobiHoc,2014
Lili Qiu,University of Texas Austin,Steering Committee,MobiHoc,2014
Kui Ren,SUNY Buffalo,Steering Committee,MobiHoc,2014
Dan Rubenstein,Columbia University,Steering Committee,MobiHoc,2014
Ashutosh Sabharwal,Rice University,Steering Committee,MobiHoc,2014
Paolo Santi,IIT-CNR,Steering Committee,MobiHoc,2014
Saswati Sarkar,University of Pennsylvania,Steering Committee,MobiHoc,2014
Souvik Sen,HP Labs,Steering Committee,MobiHoc,2014
Sudipta Sengupta,Microsoft Research,Steering Committee,MobiHoc,2014
Srinivas Shakkottai,Texas A&M University,Steering Committee,MobiHoc,2014
Bo Sheng,University of Massachusetts Boston,Steering Committee,MobiHoc,2014
Jinwoo Shin,KAIST,Steering Committee,MobiHoc,2014
Evgenia Smirni,College of William and Mary,Steering Committee,MobiHoc,2014
Thrasyvoulos Spyropoulos,EURECOM,Steering Committee,MobiHoc,2014
Chiu Tan,Temple University,Steering Committee,MobiHoc,2014
Kun Tan,Microsoft Research Asia,Steering Committee,MobiHoc,2014
Shaojie Tang,Temple University,Steering Committee,MobiHoc,2014
Bhuvan Urgaonkar,Pennsylvania State University,Steering Committee,MobiHoc,2014
Peng-Jun Wan,Illinois Institute of Technology,Steering Committee,MobiHoc,2014
Jia Wang,AT&T Labs - Research,Steering Committee,MobiHoc,2014
Wenye Wang,NC State University,Steering Committee,MobiHoc,2014
Xinbing Wang,Shanghai Jiaotong University,Steering Committee,MobiHoc,2014
Yu Wang,University of North Carolina Charlotte,Steering Committee,MobiHoc,2014
Carey Williamson,University of Calgary,Steering Committee,MobiHoc,2014
Hongyi Wu,University of Louisiana at Lafayette,Steering Committee,MobiHoc,2014
Mingjun Xiao,University of Science and Technology of China,Steering Committee,MobiHoc,2014
Guoliang Xue,Arizona State University,Steering Committee,MobiHoc,2014
Panlong Yang,Institute of Communication Engineering,Steering Committee,MobiHoc,2014
Zheng Yang,Tsinghua University,Steering Committee,MobiHoc,2014
Yung Yi,KAIST,Steering Committee,MobiHoc,2014
Xinyu Zhang,University of Wisconsin-Madison,Steering Committee,MobiHoc,2014
Zhi-Li Zhang,University of Minnesota,Steering Committee,MobiHoc,2014
Xia Zhou,Dartmouth,Steering Committee,MobiHoc,2014
Gil Zussman,Columbia University,Steering Committee,MobiHoc,2014
